Day,station,day,speed,direction,gust,avgvect,gustvect
265,DPAC,266,0.89408,105,3.978656,"(-0.231, 0.864)","(-1.03, 3.843)"
266,DPAC,267,2.01168,214,8.314944,"(-1.668, -1.125)","(-6.893, -4.65)"
267,DPAC,268,3.486912,297,11.712448,"(1.583, -3.107)","(5.317, -10.436)"
268,DPAC,269,3.308096,309,11.980672,"(2.082, -2.571)","(7.54, -9.311)"
269,DPAC,270,3.3975039999999996,325,10.907775999999998,"(2.783, -1.949)","(8.935, -6.256)"
270,DPAC,271,2.101088,7,8.002016,"(2.085, 0.256)","(7.942, 0.975)"
271,DPAC,272,1.385824,85,6.079744,"(0.121, 1.381)","(0.53, 6.057)"
272,DPAC,273,2.01168,66,8.002016,"(0.818, 1.838)","(3.255, 7.31)"
273,DPAC,274,2.68224,35,9.61136,"(2.197, 1.538)","(7.873, 5.513)"
274,DPAC,275,2.995168,47,10.907775999999998,"(2.043, 2.191)","(7.439, 7.977)"
275,DPAC,276,2.01168,65,7.5102720000000005,"(0.85, 1.823)","(3.174, 6.807)"
276,DPAC,277,0.804672,59,6.079744,"(0.414, 0.69)","(3.131, 5.211)"
277,DPAC,278,0.89408,310,6.7056,"(0.575, -0.685)","(4.31, -5.137)"
278,DPAC,279,1.6987519999999998,274,9.61136,"(0.118, -1.695)","(0.67, -9.588)"
279,DPAC,280,3.218688,4,8.806688,"(3.211, 0.225)","(8.785, 0.614)"
280,DPAC,281,1.922272,294,8.806688,"(0.782, -1.756)","(3.582, -8.045)"
281,DPAC,282,2.190496,258,9.61136,"(-0.455, -2.143)","(-1.998, -9.401)"
282,DPAC,283,1.922272,238,6.884416,"(-1.019, -1.63)","(-3.648, -5.838)"
283,DPAC,284,2.190496,195,8.002016,"(-2.116, -0.567)","(-7.729, -2.071)"
284,DPAC,285,2.90576,234,10.684256,"(-1.708, -2.351)","(-6.28, -8.644)"
285,DPAC,286,3.3975039999999996,281,12.51712,"(0.648, -3.335)","(2.388, -12.287)"
286,DPAC,287,2.592832,235,11.980672,"(-1.487, -2.124)","(-6.872, -9.814)"
287,DPAC,288,3.084576,291,11.220704000000001,"(1.105, -2.88)","(4.021, -10.475)"
288,DPAC,289,3.218688,291,10.684256,"(1.153, -3.005)","(3.829, -9.975)"
289,DPAC,290,5.81152,304,13.321792,"(3.25, -4.818)","(7.449, -11.044)"
290,DPAC,291,5.185664,312,11.980672,"(3.47, -3.854)","(8.017, -8.903)"
291,DPAC,292,4.783328,303,11.220704000000001,"(2.605, -4.012)","(6.111, -9.41)"
292,DPAC,293,2.414016,243,10.103104,"(-1.096, -2.151)","(-4.587, -9.002)"
293,DPAC,294,2.8163519999999997,210,12.51712,"(-2.439, -1.408)","(-10.84, -6.259)"
